study_id,theme,subtheme,summary,quote,quote_page,quote_section,location_context,confidence,events,total,pct,ci95_low,ci95_high
Dinda2013-Kenya-AKUHNairobi-20082009-1,amr_prevalence,pathogen_specific,AMR prevalence for Coagulase-negative staphylococci / chloramphenicol: 2/5 (40.0%),,,,,,2.0,5.0,40.0,11.76,76.93
Dinda2013-Kenya-AKUHNairobi-20082009-1,amr_prevalence,antibiotic_class_trends,AMR prevalence for Coagulase-negative staphylococci / chloramphenicol: 2/5 (40.0%),,,,,,2.0,5.0,40.0,11.76,76.93
Dinda2013-Kenya-AKUHNairobi-20082009-1,amr_prevalence,pathogen_specific,AMR prevalence for Coagulase-negative staphylococci / oxacillin: 0/5 (0.0%),,,,,,0.0,5.0,0.0,0.0,43.45
Dinda2013-Kenya-AKUHNairobi-20082009-1,amr_prevalence,antibiotic_class_trends,AMR prevalence for Coagulase-negative staphylococci / oxacillin: 0/5 (0.0%),,,,,,0.0,5.0,0.0,0.0,43.45
Dinda2013-Kenya-AKUHNairobi-20082009-1,amr_prevalence,pathogen_specific,AMR prevalence for Coagulase-negative staphylococci / netilmicin: 0/5 (0.0%),,,,,,0.0,5.0,0.0,0.0,43.45
Dinda2013-Kenya-AKUHNairobi-20082009-1,amr_prevalence,antibiotic_class_trends,AMR prevalence for Coagulase-negative staphylococci / netilmicin: 0/5 (0.0%),,,,,,0.0,5.0,0.0,0.0,43.45
Dinda2013-Kenya-AKUHNairobi-20082009-1,amr_prevalence,pathogen_specific,AMR prevalence for Coagulase-negative staphylococci / vancomycin: 0/5 (0.0%),,,,,,0.0,5.0,0.0,0.0,43.45
Dinda2013-Kenya-AKUHNairobi-20082009-1,amr_prevalence,antibiotic_class_trends,AMR prevalence for Coagulase-negative staphylococci / vancomycin: 0/5 (0.0%),,,,,,0.0,5.0,0.0,0.0,43.45
Dinda2013-Kenya-AKUHNairobi-20082009-1,amr_prevalence,pathogen_specific,AMR prevalence for Kluyvera spp. / co-trimoxazole: 0/4 (0.0%),,,,,,0.0,4.0,0.0,0.0,48.99
Dinda2013-Kenya-AKUHNairobi-20082009-1,amr_prevalence,antibiotic_class_trends,AMR prevalence for Kluyvera spp. / co-trimoxazole: 0/4 (0.0%),,,,,,0.0,4.0,0.0,0.0,48.99
Dinda2013-Kenya-AKUHNairobi-20082009-1,amr_prevalence,pathogen_specific,AMR prevalence for Kluyvera spp. / doxycycline: 3/4 (75.0%),,,,,,3.0,4.0,75.0,30.06,95.44
Dinda2013-Kenya-AKUHNairobi-20082009-1,amr_prevalence,antibiotic_class_trends,AMR prevalence for Kluyvera spp. / doxycycline: 3/4 (75.0%),,,,,,3.0,4.0,75.0,30.06,95.44
Dinda2013-Kenya-AKUHNairobi-20082009-1,amr_prevalence,pathogen_specific,AMR prevalence for Kluyvera spp. / amoxicillin-clavulanate: 2/4 (50.0%),,,,,,2.0,4.0,50.0,15.0,85.0
Dinda2013-Kenya-AKUHNairobi-20082009-1,amr_prevalence,antibiotic_class_trends,AMR prevalence for Kluyvera spp. / amoxicillin-clavulanate: 2/4 (50.0%),,,,,,2.0,4.0,50.0,15.0,85.0
Dinda2013-Kenya-AKUHNairobi-20082009-1,amr_prevalence,pathogen_specific,AMR prevalence for Kluyvera spp. / cefotaxime: 2/4 (50.0%),,,,,,2.0,4.0,50.0,15.0,85.0
Dinda2013-Kenya-AKUHNairobi-20082009-1,amr_prevalence,antibiotic_class_trends,AMR prevalence for Kluyvera spp. / cefotaxime: 2/4 (50.0%),,,,,,2.0,4.0,50.0,15.0,85.0
Dinda2013-Kenya-AKUHNairobi-20082009-1,amr_prevalence,pathogen_specific,AMR prevalence for Kluyvera spp. / chloramphenicol: 1/4 (25.0%),,,,,,1.0,4.0,25.0,4.56,69.94
Dinda2013-Kenya-AKUHNairobi-20082009-1,amr_prevalence,antibiotic_class_trends,AMR prevalence for Kluyvera spp. / chloramphenicol: 1/4 (25.0%),,,,,,1.0,4.0,25.0,4.56,69.94
Dinda2013-Kenya-AKUHNairobi-20082009-1,amr_prevalence,pathogen_specific,AMR prevalence for Kluyvera spp. / cefuroxime: 1/4 (25.0%),,,,,,1.0,4.0,25.0,4.56,69.94
Dinda2013-Kenya-AKUHNairobi-20082009-1,amr_prevalence,antibiotic_class_trends,AMR prevalence for Kluyvera spp. / cefuroxime: 1/4 (25.0%),,,,,,1.0,4.0,25.0,4.56,69.94
Dinda2013-Kenya-AKUHNairobi-20082009-1,amr_prevalence,pathogen_specific,AMR prevalence for Kluyvera spp. / ciprofloxacin: 1/4 (25.0%),,,,,,1.0,4.0,25.0,4.56,69.94
Dinda2013-Kenya-AKUHNairobi-20082009-1,amr_prevalence,antibiotic_class_trends,AMR prevalence for Kluyvera spp. / ciprofloxacin: 1/4 (25.0%),,,,,,1.0,4.0,25.0,4.56,69.94
Dinda2013-Kenya-AKUHNairobi-20082009-1,amr_prevalence,pathogen_specific,AMR prevalence for Kluyvera spp. / gentamicin: 1/4 (25.0%),,,,,,1.0,4.0,25.0,4.56,69.94
Dinda2013-Kenya-AKUHNairobi-20082009-1,amr_prevalence,antibiotic_class_trends,AMR prevalence for Kluyvera spp. / gentamicin: 1/4 (25.0%),,,,,,1.0,4.0,25.0,4.56,69.94
Dinda2013-Kenya-AKUHNairobi-20082009-1,amr_prevalence,pathogen_specific,AMR prevalence for Escherichia coli / co-trimoxazole: 3/4 (75.0%),,,,,,3.0,4.0,75.0,30.06,95.44
Dinda2013-Kenya-AKUHNairobi-20082009-1,amr_prevalence,antibiotic_class_trends,AMR prevalence for Escherichia coli / co-trimoxazole: 3/4 (75.0%),,,,,,3.0,4.0,75.0,30.06,95.44
Dinda2013-Kenya-AKUHNairobi-20082009-1,amr_prevalence,pathogen_specific,AMR prevalence for Escherichia coli / doxycycline: 3/4 (75.0%),,,,,,3.0,4.0,75.0,30.06,95.44
Dinda2013-Kenya-AKUHNairobi-20082009-1,amr_prevalence,antibiotic_class_trends,AMR prevalence for Escherichia coli / doxycycline: 3/4 (75.0%),,,,,,3.0,4.0,75.0,30.06,95.44
Dinda2013-Kenya-AKUHNairobi-20082009-1,amr_prevalence,pathogen_specific,AMR prevalence for Escherichia coli / amoxicillin-clavulanate: 3/4 (75.0%),,,,,,3.0,4.0,75.0,30.06,95.44
Dinda2013-Kenya-AKUHNairobi-20082009-1,amr_prevalence,antibiotic_class_trends,AMR prevalence for Escherichia coli / amoxicillin-clavulanate: 3/4 (75.0%),,,,,,3.0,4.0,75.0,30.06,95.44
Dinda2013-Kenya-AKUHNairobi-20082009-1,amr_prevalence,pathogen_specific,AMR prevalence for Escherichia coli / cefotaxime: 1/4 (25.0%),,,,,,1.0,4.0,25.0,4.56,69.94
Dinda2013-Kenya-AKUHNairobi-20082009-1,amr_prevalence,antibiotic_class_trends,AMR prevalence for Escherichia coli / cefotaxime: 1/4 (25.0%),,,,,,1.0,4.0,25.0,4.56,69.94
Dinda2013-Kenya-AKUHNairobi-20082009-1,amr_prevalence,pathogen_specific,AMR prevalence for Escherichia coli / chloramphenicol: 2/4 (50.0%),,,,,,2.0,4.0,50.0,15.0,85.0
Dinda2013-Kenya-AKUHNairobi-20082009-1,amr_prevalence,antibiotic_class_trends,AMR prevalence for Escherichia coli / chloramphenicol: 2/4 (50.0%),,,,,,2.0,4.0,50.0,15.0,85.0
Dinda2013-Kenya-AKUHNairobi-20082009-1,amr_prevalence,pathogen_specific,AMR prevalence for Escherichia coli / cefuroxime: 2/4 (50.0%),,,,,,2.0,4.0,50.0,15.0,85.0
Dinda2013-Kenya-AKUHNairobi-20082009-1,amr_prevalence,antibiotic_class_trends,AMR prevalence for Escherichia coli / cefuroxime: 2/4 (50.0%),,,,,,2.0,4.0,50.0,15.0,85.0
Dinda2013-Kenya-AKUHNairobi-20082009-1,amr_prevalence,pathogen_specific,AMR prevalence for Escherichia coli / ciprofloxacin: 2/4 (50.0%),,,,,,2.0,4.0,50.0,15.0,85.0
Dinda2013-Kenya-AKUHNairobi-20082009-1,amr_prevalence,antibiotic_class_trends,AMR prevalence for Escherichia coli / ciprofloxacin: 2/4 (50.0%),,,,,,2.0,4.0,50.0,15.0,85.0
Dinda2013-Kenya-AKUHNairobi-20082009-1,amr_prevalence,pathogen_specific,AMR prevalence for Escherichia coli / gentamicin: 2/4 (50.0%),,,,,,2.0,4.0,50.0,15.0,85.0
Dinda2013-Kenya-AKUHNairobi-20082009-1,amr_prevalence,antibiotic_class_trends,AMR prevalence for Escherichia coli / gentamicin: 2/4 (50.0%),,,,,,2.0,4.0,50.0,15.0,85.0
Dinda2013-Kenya-AKUHNairobi-20082009-1,amr_prevalence,pathogen_specific,AMR prevalence for Klebsiella spp. / co-trimoxazole: 2/3 (66.67%),,,,,,2.0,3.0,66.67,20.77,93.85
Dinda2013-Kenya-AKUHNairobi-20082009-1,amr_prevalence,antibiotic_class_trends,AMR prevalence for Klebsiella spp. / co-trimoxazole: 2/3 (66.67%),,,,,,2.0,3.0,66.67,20.77,93.85
Dinda2013-Kenya-AKUHNairobi-20082009-1,amr_prevalence,pathogen_specific,AMR prevalence for Klebsiella spp. / doxycycline: 1/3 (33.33%),,,,,,1.0,3.0,33.33,6.15,79.23
Dinda2013-Kenya-AKUHNairobi-20082009-1,amr_prevalence,antibiotic_class_trends,AMR prevalence for Klebsiella spp. / doxycycline: 1/3 (33.33%),,,,,,1.0,3.0,33.33,6.15,79.23
Dinda2013-Kenya-AKUHNairobi-20082009-1,amr_prevalence,pathogen_specific,AMR prevalence for Klebsiella spp. / amoxicillin-clavulanate: 2/3 (66.67%),,,,,,2.0,3.0,66.67,20.77,93.85
Dinda2013-Kenya-AKUHNairobi-20082009-1,amr_prevalence,antibiotic_class_trends,AMR prevalence for Klebsiella spp. / amoxicillin-clavulanate: 2/3 (66.67%),,,,,,2.0,3.0,66.67,20.77,93.85
Dinda2013-Kenya-AKUHNairobi-20082009-1,amr_prevalence,pathogen_specific,AMR prevalence for Klebsiella spp. / cefotaxime: 2/3 (66.67%),,,,,,2.0,3.0,66.67,20.77,93.85
Dinda2013-Kenya-AKUHNairobi-20082009-1,amr_prevalence,antibiotic_class_trends,AMR prevalence for Klebsiella spp. / cefotaxime: 2/3 (66.67%),,,,,,2.0,3.0,66.67,20.77,93.85
Dinda2013-Kenya-AKUHNairobi-20082009-1,amr_prevalence,pathogen_specific,AMR prevalence for Klebsiella spp. / chloramphenicol: 1/3 (33.33%),,,,,,1.0,3.0,33.33,6.15,79.23
Dinda2013-Kenya-AKUHNairobi-20082009-1,amr_prevalence,antibiotic_class_trends,AMR prevalence for Klebsiella spp. / chloramphenicol: 1/3 (33.33%),,,,,,1.0,3.0,33.33,6.15,79.23
Dinda2013-Kenya-AKUHNairobi-20082009-1,amr_prevalence,pathogen_specific,AMR prevalence for Klebsiella spp. / cefuroxime: 0/3 (0.0%),,,,,,0.0,3.0,0.0,0.0,56.15
Dinda2013-Kenya-AKUHNairobi-20082009-1,amr_prevalence,antibiotic_class_trends,AMR prevalence for Klebsiella spp. / cefuroxime: 0/3 (0.0%),,,,,,0.0,3.0,0.0,0.0,56.15
Dinda2013-Kenya-AKUHNairobi-20082009-1,amr_prevalence,pathogen_specific,AMR prevalence for Klebsiella spp. / ciprofloxacin: 0/3 (0.0%),,,,,,0.0,3.0,0.0,0.0,56.15
Dinda2013-Kenya-AKUHNairobi-20082009-1,amr_prevalence,antibiotic_class_trends,AMR prevalence for Klebsiella spp. / ciprofloxacin: 0/3 (0.0%),,,,,,0.0,3.0,0.0,0.0,56.15
Dinda2013-Kenya-AKUHNairobi-20082009-1,amr_prevalence,pathogen_specific,AMR prevalence for Klebsiella spp. / gentamicin: 2/3 (66.67%),,,,,,2.0,3.0,66.67,20.77,93.85
Dinda2013-Kenya-AKUHNairobi-20082009-1,amr_prevalence,antibiotic_class_trends,AMR prevalence for Klebsiella spp. / gentamicin: 2/3 (66.67%),,,,,,2.0,3.0,66.67,20.77,93.85
Dinda2013-Kenya-AKUHNairobi-20082009-1,amr_prevalence,pathogen_specific,AMR prevalence for Pseudomonas aeruginosa / ciprofloxacin: 3/4 (75.0%),,,,,,3.0,4.0,75.0,30.06,95.44
Dinda2013-Kenya-AKUHNairobi-20082009-1,amr_prevalence,antibiotic_class_trends,AMR prevalence for Pseudomonas aeruginosa / ciprofloxacin: 3/4 (75.0%),,,,,,3.0,4.0,75.0,30.06,95.44
Dinda2013-Kenya-AKUHNairobi-20082009-1,amr_prevalence,pathogen_specific,AMR prevalence for Pseudomonas aeruginosa / gentamicin: 2/4 (50.0%),,,,,,2.0,4.0,50.0,15.0,85.0
Dinda2013-Kenya-AKUHNairobi-20082009-1,amr_prevalence,antibiotic_class_trends,AMR prevalence for Pseudomonas aeruginosa / gentamicin: 2/4 (50.0%),,,,,,2.0,4.0,50.0,15.0,85.0
Dinda2013-Kenya-AKUHNairobi-20082009-1,amr_prevalence,pathogen_specific,AMR prevalence for Pseudomonas aeruginosa / piperacillin-tazobactam: 3/4 (75.0%),,,,,,3.0,4.0,75.0,30.06,95.44
Dinda2013-Kenya-AKUHNairobi-20082009-1,amr_prevalence,antibiotic_class_trends,AMR prevalence for Pseudomonas aeruginosa / piperacillin-tazobactam: 3/4 (75.0%),,,,,,3.0,4.0,75.0,30.06,95.44
Dinda2013-Kenya-AKUHNairobi-20082009-1,amr_prevalence,pathogen_specific,AMR prevalence for Pseudomonas aeruginosa / cefepime: 2/4 (50.0%),,,,,,2.0,4.0,50.0,15.0,85.0
Dinda2013-Kenya-AKUHNairobi-20082009-1,amr_prevalence,antibiotic_class_trends,AMR prevalence for Pseudomonas aeruginosa / cefepime: 2/4 (50.0%),,,,,,2.0,4.0,50.0,15.0,85.0
Dinda2013-Kenya-AKUHNairobi-20082009-1,amr_prevalence,pathogen_specific,AMR prevalence for Pseudomonas aeruginosa / ceftazidime: 2/4 (50.0%),,,,,,2.0,4.0,50.0,15.0,85.0
Dinda2013-Kenya-AKUHNairobi-20082009-1,amr_prevalence,antibiotic_class_trends,AMR prevalence for Pseudomonas aeruginosa / ceftazidime: 2/4 (50.0%),,,,,,2.0,4.0,50.0,15.0,85.0
Dinda2013-Kenya-AKUHNairobi-20082009-1,amr_prevalence,pathogen_specific,AMR prevalence for Pseudomonas aeruginosa / imipenem: 2/4 (50.0%),,,,,,2.0,4.0,50.0,15.0,85.0
Dinda2013-Kenya-AKUHNairobi-20082009-1,amr_prevalence,antibiotic_class_trends,AMR prevalence for Pseudomonas aeruginosa / imipenem: 2/4 (50.0%),,,,,,2.0,4.0,50.0,15.0,85.0
Dinda2013-Kenya-AKUHNairobi-20082009-1,amr_prevalence,pathogen_specific,AMR prevalence for Pseudomonas aeruginosa / piperacillin: 2/4 (50.0%),,,,,,2.0,4.0,50.0,15.0,85.0
Dinda2013-Kenya-AKUHNairobi-20082009-1,amr_prevalence,antibiotic_class_trends,AMR prevalence for Pseudomonas aeruginosa / piperacillin: 2/4 (50.0%),,,,,,2.0,4.0,50.0,15.0,85.0
Dinda2013-Kenya-AKUHNairobi-20082009-1,amr_prevalence,pathogen_specific,AMR prevalence for Pseudomonas aeruginosa / ceftriaxone: 1/4 (25.0%),,,,,,1.0,4.0,25.0,4.56,69.94
Dinda2013-Kenya-AKUHNairobi-20082009-1,amr_prevalence,antibiotic_class_trends,AMR prevalence for Pseudomonas aeruginosa / ceftriaxone: 1/4 (25.0%),,,,,,1.0,4.0,25.0,4.56,69.94
Garoy2021-Eritrea-AsmaraHospitals-2017-01,amr_prevalence,pathogen_specific,AMR prevalence for Staphylococcus aureus / penicillin: 20/20 (100.0%),,,,,,20.0,20.0,100.0,83.89,100.0
Garoy2021-Eritrea-AsmaraHospitals-2017-01,amr_prevalence,antibiotic_class_trends,AMR prevalence for Staphylococcus aureus / penicillin: 20/20 (100.0%),,,,,,20.0,20.0,100.0,83.89,100.0
Garoy2021-Eritrea-AsmaraHospitals-2017-01,amr_prevalence,mdr_xdr_pandr,AMR prevalence for Staphylococcus aureus / penicillin: 20/20 (100.0%),,,,,,20.0,20.0,100.0,83.89,100.0
Garoy2021-Eritrea-AsmaraHospitals-2017-01,amr_prevalence,specimen_site,AMR prevalence for Staphylococcus aureus / penicillin: 20/20 (100.0%),,,,,,20.0,20.0,100.0,83.89,100.0
Garoy2021-Eritrea-AsmaraHospitals-2017-01,amr_prevalence,pathogen_specific,AMR prevalence for Staphylococcus aureus / oxacillin: 14/20 (70.0%),,,,,,14.0,20.0,70.0,48.1,85.45
Garoy2021-Eritrea-AsmaraHospitals-2017-01,amr_prevalence,antibiotic_class_trends,AMR prevalence for Staphylococcus aureus / oxacillin: 14/20 (70.0%),,,,,,14.0,20.0,70.0,48.1,85.45
Garoy2021-Eritrea-AsmaraHospitals-2017-01,amr_prevalence,mdr_xdr_pandr,AMR prevalence for Staphylococcus aureus / oxacillin: 14/20 (70.0%),,,,,,14.0,20.0,70.0,48.1,85.45
Garoy2021-Eritrea-AsmaraHospitals-2017-01,amr_prevalence,specimen_site,AMR prevalence for Staphylococcus aureus / oxacillin: 14/20 (70.0%),,,,,,14.0,20.0,70.0,48.1,85.45
Garoy2021-Eritrea-AsmaraHospitals-2017-01,amr_prevalence,pathogen_specific,AMR prevalence for Staphylococcus aureus / vancomycin: 12/20 (60.0%),,,,,,12.0,20.0,60.0,38.66,78.12
Garoy2021-Eritrea-AsmaraHospitals-2017-01,amr_prevalence,antibiotic_class_trends,AMR prevalence for Staphylococcus aureus / vancomycin: 12/20 (60.0%),,,,,,12.0,20.0,60.0,38.66,78.12
Garoy2021-Eritrea-AsmaraHospitals-2017-01,amr_prevalence,mdr_xdr_pandr,AMR prevalence for Staphylococcus aureus / vancomycin: 12/20 (60.0%),,,,,,12.0,20.0,60.0,38.66,78.12
Garoy2021-Eritrea-AsmaraHospitals-2017-01,amr_prevalence,specimen_site,AMR prevalence for Staphylococcus aureus / vancomycin: 12/20 (60.0%),,,,,,12.0,20.0,60.0,38.66,78.12
Garoy2021-Eritrea-AsmaraHospitals-2017-01,amr_prevalence,pathogen_specific,AMR prevalence for Staphylococcus aureus / clindamycin: 5/20 (25.0%),,,,,,5.0,20.0,25.0,11.19,46.87
Garoy2021-Eritrea-AsmaraHospitals-2017-01,amr_prevalence,antibiotic_class_trends,AMR prevalence for Staphylococcus aureus / clindamycin: 5/20 (25.0%),,,,,,5.0,20.0,25.0,11.19,46.87
Garoy2021-Eritrea-AsmaraHospitals-2017-01,amr_prevalence,mdr_xdr_pandr,AMR prevalence for Staphylococcus aureus / clindamycin: 5/20 (25.0%),,,,,,5.0,20.0,25.0,11.19,46.87
Garoy2021-Eritrea-AsmaraHospitals-2017-01,amr_prevalence,specimen_site,AMR prevalence for Staphylococcus aureus / clindamycin: 5/20 (25.0%),,,,,,5.0,20.0,25.0,11.19,46.87
Garoy2021-Eritrea-AsmaraHospitals-2017-01,amr_prevalence,pathogen_specific,AMR prevalence for Staphylococcus aureus / erythromycin: 5/20 (25.0%),,,,,,5.0,20.0,25.0,11.19,46.87
Garoy2021-Eritrea-AsmaraHospitals-2017-01,amr_prevalence,antibiotic_class_trends,AMR prevalence for Staphylococcus aureus / erythromycin: 5/20 (25.0%),,,,,,5.0,20.0,25.0,11.19,46.87
Garoy2021-Eritrea-AsmaraHospitals-2017-01,amr_prevalence,mdr_xdr_pandr,AMR prevalence for Staphylococcus aureus / erythromycin: 5/20 (25.0%),,,,,,5.0,20.0,25.0,11.19,46.87
Garoy2021-Eritrea-AsmaraHospitals-2017-01,amr_prevalence,specimen_site,AMR prevalence for Staphylococcus aureus / erythromycin: 5/20 (25.0%),,,,,,5.0,20.0,25.0,11.19,46.87
Garoy2021-Eritrea-AsmaraHospitals-2017-01,amr_prevalence,pathogen_specific,AMR prevalence for Escherichia coli / ampicillin: 10/10 (100.0%),,,,,,10.0,10.0,100.0,72.25,100.0
Garoy2021-Eritrea-AsmaraHospitals-2017-01,amr_prevalence,antibiotic_class_trends,AMR prevalence for Escherichia coli / ampicillin: 10/10 (100.0%),,,,,,10.0,10.0,100.0,72.25,100.0
Garoy2021-Eritrea-AsmaraHospitals-2017-01,amr_prevalence,mdr_xdr_pandr,AMR prevalence for Escherichia coli / ampicillin: 10/10 (100.0%),,,,,,10.0,10.0,100.0,72.25,100.0
Garoy2021-Eritrea-AsmaraHospitals-2017-01,amr_prevalence,specimen_site,AMR prevalence for Escherichia coli / ampicillin: 10/10 (100.0%),,,,,,10.0,10.0,100.0,72.25,100.0
Garoy2021-Eritrea-AsmaraHospitals-2017-01,amr_prevalence,pathogen_specific,AMR prevalence for Escherichia coli / trimethoprim-sulfamethoxazole: 9/10 (90.0%),,,,,,9.0,10.0,90.0,59.58,98.21
Garoy2021-Eritrea-AsmaraHospitals-2017-01,amr_prevalence,antibiotic_class_trends,AMR prevalence for Escherichia coli / trimethoprim-sulfamethoxazole: 9/10 (90.0%),,,,,,9.0,10.0,90.0,59.58,98.21
Garoy2021-Eritrea-AsmaraHospitals-2017-01,amr_prevalence,mdr_xdr_pandr,AMR prevalence for Escherichia coli / trimethoprim-sulfamethoxazole: 9/10 (90.0%),,,,,,9.0,10.0,90.0,59.58,98.21
Garoy2021-Eritrea-AsmaraHospitals-2017-01,amr_prevalence,specimen_site,AMR prevalence for Escherichia coli / trimethoprim-sulfamethoxazole: 9/10 (90.0%),,,,,,9.0,10.0,90.0,59.58,98.21
Garoy2021-Eritrea-AsmaraHospitals-2017-01,amr_prevalence,pathogen_specific,AMR prevalence for Escherichia coli / gentamicin: 7/10 (70.0%),,,,,,7.0,10.0,70.0,39.68,89.22
Garoy2021-Eritrea-AsmaraHospitals-2017-01,amr_prevalence,antibiotic_class_trends,AMR prevalence for Escherichia coli / gentamicin: 7/10 (70.0%),,,,,,7.0,10.0,70.0,39.68,89.22
Garoy2021-Eritrea-AsmaraHospitals-2017-01,amr_prevalence,mdr_xdr_pandr,AMR prevalence for Escherichia coli / gentamicin: 7/10 (70.0%),,,,,,7.0,10.0,70.0,39.68,89.22
Garoy2021-Eritrea-AsmaraHospitals-2017-01,amr_prevalence,specimen_site,AMR prevalence for Escherichia coli / gentamicin: 7/10 (70.0%),,,,,,7.0,10.0,70.0,39.68,89.22
Garoy2021-Eritrea-AsmaraHospitals-2017-01,amr_prevalence,pathogen_specific,AMR prevalence for Escherichia coli / ceftazidime: 9/10 (90.0%),,,,,,9.0,10.0,90.0,59.58,98.21
Garoy2021-Eritrea-AsmaraHospitals-2017-01,amr_prevalence,antibiotic_class_trends,AMR prevalence for Escherichia coli / ceftazidime: 9/10 (90.0%),,,,,,9.0,10.0,90.0,59.58,98.21
Garoy2021-Eritrea-AsmaraHospitals-2017-01,amr_prevalence,mdr_xdr_pandr,AMR prevalence for Escherichia coli / ceftazidime: 9/10 (90.0%),,,,,,9.0,10.0,90.0,59.58,98.21
Garoy2021-Eritrea-AsmaraHospitals-2017-01,amr_prevalence,specimen_site,AMR prevalence for Escherichia coli / ceftazidime: 9/10 (90.0%),,,,,,9.0,10.0,90.0,59.58,98.21
Garoy2021-Eritrea-AsmaraHospitals-2017-01,amr_prevalence,pathogen_specific,AMR prevalence for Escherichia coli / ceftriaxone: 8/10 (80.0%),,,,,,8.0,10.0,80.0,49.02,94.33
Garoy2021-Eritrea-AsmaraHospitals-2017-01,amr_prevalence,antibiotic_class_trends,AMR prevalence for Escherichia coli / ceftriaxone: 8/10 (80.0%),,,,,,8.0,10.0,80.0,49.02,94.33
Garoy2021-Eritrea-AsmaraHospitals-2017-01,amr_prevalence,mdr_xdr_pandr,AMR prevalence for Escherichia coli / ceftriaxone: 8/10 (80.0%),,,,,,8.0,10.0,80.0,49.02,94.33
Garoy2021-Eritrea-AsmaraHospitals-2017-01,amr_prevalence,specimen_site,AMR prevalence for Escherichia coli / ceftriaxone: 8/10 (80.0%),,,,,,8.0,10.0,80.0,49.02,94.33
Gentilotti2020-Tanzania-Dodoma-2013-2015-1,amr_prevalence,pathogen_specific,AMR prevalence for Staphylococcus aureus / oxacillin: 34/43 (79.07%),,,,,,34.0,43.0,79.07,64.79,88.58
Gentilotti2020-Tanzania-Dodoma-2013-2015-1,amr_prevalence,antibiotic_class_trends,AMR prevalence for Staphylococcus aureus / oxacillin: 34/43 (79.07%),,,,,,34.0,43.0,79.07,64.79,88.58
Gentilotti2020-Tanzania-Dodoma-2013-2015-1,amr_prevalence,specimen_site,AMR prevalence for Staphylococcus aureus / oxacillin: 34/43 (79.07%),,,,,,34.0,43.0,79.07,64.79,88.58
Gentilotti2020-Tanzania-Dodoma-2013-2015-1,amr_prevalence,pathogen_specific,AMR prevalence for Staphylococcus aureus / oxacillin: 3/14 (21.43%),,,,,,3.0,14.0,21.43,7.57,47.59
Gentilotti2020-Tanzania-Dodoma-2013-2015-1,amr_prevalence,antibiotic_class_trends,AMR prevalence for Staphylococcus aureus / oxacillin: 3/14 (21.43%),,,,,,3.0,14.0,21.43,7.57,47.59
Gentilotti2020-Tanzania-Dodoma-2013-2015-1,amr_prevalence,specimen_site,AMR prevalence for Staphylococcus aureus / oxacillin: 3/14 (21.43%),,,,,,3.0,14.0,21.43,7.57,47.59
Gentilotti2020-Tanzania-Dodoma-2013-2015-1,amr_prevalence,pathogen_specific,AMR prevalence for Klebsiella spp. / multiple_classes: 4/4 (100.0%),,,,,,4.0,4.0,100.0,51.01,100.0
Gentilotti2020-Tanzania-Dodoma-2013-2015-1,amr_prevalence,antibiotic_class_trends,AMR prevalence for Klebsiella spp. / multiple_classes: 4/4 (100.0%),,,,,,4.0,4.0,100.0,51.01,100.0
Gentilotti2020-Tanzania-Dodoma-2013-2015-1,amr_prevalence,mdr_xdr_pandr,AMR prevalence for Klebsiella spp. / multiple_classes: 4/4 (100.0%),,,,,,4.0,4.0,100.0,51.01,100.0
Gentilotti2020-Tanzania-Dodoma-2013-2015-1,amr_prevalence,specimen_site,AMR prevalence for Klebsiella spp. / multiple_classes: 4/4 (100.0%),,,,,,4.0,4.0,100.0,51.01,100.0
Gentilotti2020-Tanzania-Dodoma-2013-2015-1,amr_prevalence,pathogen_specific,AMR prevalence for Klebsiella spp. / multiple_classes: 3/7 (42.86%),,,,,,3.0,7.0,42.86,15.82,74.95
Gentilotti2020-Tanzania-Dodoma-2013-2015-1,amr_prevalence,antibiotic_class_trends,AMR prevalence for Klebsiella spp. / multiple_classes: 3/7 (42.86%),,,,,,3.0,7.0,42.86,15.82,74.95
Gentilotti2020-Tanzania-Dodoma-2013-2015-1,amr_prevalence,mdr_xdr_pandr,AMR prevalence for Klebsiella spp. / multiple_classes: 3/7 (42.86%),,,,,,3.0,7.0,42.86,15.82,74.95
Gentilotti2020-Tanzania-Dodoma-2013-2015-1,amr_prevalence,specimen_site,AMR prevalence for Klebsiella spp. / multiple_classes: 3/7 (42.86%),,,,,,3.0,7.0,42.86,15.82,74.95
Hamudu2025-Tanzania-BMC_SRHH-2024-01,amr_prevalence,pathogen_specific,AMR prevalence for Escherichia coli / ampicillin: 10/11 (90.91%),,,,,,10.0,11.0,90.91,62.26,98.38
Hamudu2025-Tanzania-BMC_SRHH-2024-01,amr_prevalence,antibiotic_class_trends,AMR prevalence for Escherichia coli / ampicillin: 10/11 (90.91%),,,,,,10.0,11.0,90.91,62.26,98.38
Hamudu2025-Tanzania-BMC_SRHH-2024-01,amr_prevalence,specimen_site,AMR prevalence for Escherichia coli / ampicillin: 10/11 (90.91%),,,,,,10.0,11.0,90.91,62.26,98.38
Hamudu2025-Tanzania-BMC_SRHH-2024-01,amr_prevalence,pathogen_specific,AMR prevalence for Staphylococcus aureus / ceftriaxone: 4/7 (57.14%),,,,,,4.0,7.0,57.14,25.05,84.18
